"X1.X" "X1.Y" "X2.X" "X2.Y" "X3.X" "X3.Y" "X4.X" "X4.Y" "X5.X" "X5.Y" "X6.X" "X6.Y" "X7.X" "X7.Y" "X8.X" "X8.Y" "X9.X" "X9.Y" "X10.X" "X10.Y" "X11.X" "X11.Y" "X12.X" "X12.Y" "X13.X" "X13.Y" "X14.X" "X14.Y" "X15.X" "X15.Y" "X16.X" "X16.Y" "X17.X" "X17.Y" "X18.X" "X18.Y" "X19.X" "X19.Y" "X20.X" "X20.Y" "X21.X" "X21.Y" "X22.X" "X22.Y" "X23.X" "X23.Y" "X24.X" "X24.Y" "X25.X" "X25.Y" "X26.X" "X26.Y" "X27.X" "X27.Y" "X28.X" "X28.Y" "X29.X" "X29.Y" "X30.X" "X30.Y" "X31.X" "X31.Y" "X32.X" "X32.Y" "X33.X" "X33.Y" "X34.X" "X34.Y" "X35.X" "X35.Y" "X36.X" "X36.Y" "X37.X" "X37.Y" "X38.X" "X38.Y" "X39.X" "X39.Y" "X40.X" "X40.Y" "X41.X" "X41.Y" "X42.X" "X42.Y" "X43.X" "X43.Y" "X44.X" "X44.Y" "X45.X" "X45.Y" "X46.X" "X46.Y" "X47.X" "X47.Y" "X48.X" "X48.Y" "X49.X" "X49.Y" "X50.X" "X50.Y" "X51.X" "X51.Y" "X52.X" "X52.Y" "X53.X" "X53.Y" "X54.X" "X54.Y" "X55.X" "X55.Y" "X56.X" "X56.Y" "X57.X" "X57.Y" "X58.X" "X58.Y" "X59.X" "X59.Y" "X60.X" "X60.Y" "X61.X" "X61.Y" "X62.X" "X62.Y" "X63.X" "X63.Y" "X64.X" "X64.Y"
-0.15866101789184 0.00489338381606495 -0.155119763614221 0.0179516829874004 -0.147451685478493 0.0283142998432021 -0.137417866005092 0.0363179157645136 -0.126452501373166 0.0427471821912702 -0.114816368159677 0.0476742980885239 -0.103200742259155 0.0525043147317113 -0.0920247316882513 0.0580107476248006 -0.08196676354559 0.0653347903378869 -0.071865622070334 0.0726425081027875 -0.0628329805237233 0.0812313005898859 -0.0551371138721502 0.0910817298333258 -0.0450153822782042 0.0985133340893562 -0.0332957152624341 0.104170809679235 -0.0203937259161512 0.106588034203682 -0.00722966946318923 0.105911285697915 0.00585103147091677 0.105175183674795 0.0191232230416071 0.106377721831109 0.032881076760198 0.107397444718515 0.0469471855883013 0.106263435645136 0.060665378054132 0.10342557844129 0.0724035769848919 0.0959647636684953 0.0836057257776319 0.0872838973068584 0.0939840705284537 0.0775425966558016 0.104531500424053 0.0679596169017638 0.11531548635757 0.0589066709160314 0.126239970961077 0.0505294440853893 0.134803219437352 0.0401503752659313 0.142738439881748 0.0298249185387703 0.147374418866755 0.0178320083502197 0.149718071226114 0.00470695724881708 0.151269920055365 -0.00874357748072097 0.15252970855997 -0.0215765865122593 0.148536356572735 -0.0325208602966144 0.140695000750921 -0.0416367953384239 0.132838444149 -0.0507643522708088 0.126175077047424 -0.0611891529450879 0.118643176284068 -0.0710383688164514 0.108863694859148 -0.0779694381873287 0.0978523521076484 -0.0815377825024173 0.0865466763389257 -0.0812483533082185 0.0754127118351427 -0.0776173465972045 0.0640005417432173 -0.0749277363905942 0.0529704777147851 -0.0746911082944872 0.0433713636897716 -0.0805412225771232 0.0334770727743701 -0.0884049436212571 0.021140591099586 -0.0922131065209651 0.00768202456244978 -0.0929425851943139 -0.00522477586684184 -0.092883078002639 -0.0167988140472566 -0.088544260524969 -0.0282610842535239 -0.0859788351500267 -0.0399553728935868 -0.0884162975632051 -0.052139187391131 -0.0916150936628995 -0.0647512315163324 -0.093846846285242 -0.0772310449257571 -0.0936259995649498 -0.088466535032622 -0.0883683485326066 -0.0987688720641487 -0.0802165846865401 -0.108968881256315 -0.0715129716765805 -0.119198867328232 -0.06273810199985 -0.129650435285934 -0.0541147276171941 -0.139330705594421 -0.0445376252010695 -0.148210705054145 -0.034098907538474 -0.155653400189354 -0.0228970166643686 -0.158017631533595 -0.009331602515935
-0.157214887808715 0.00312893536829537 -0.152556384978107 0.0157155332311619 -0.145498486903573 0.0265372561650352 -0.136106794263538 0.0347055897467477 -0.126329375998791 0.0416415948983184 -0.115511373014464 0.0462515837471286 -0.104546236226765 0.0505033985541588 -0.094122653178396 0.0557535572183323 -0.0850971382774459 0.0635396325180779 -0.0759694074124809 0.0721925642875602 -0.0664883042471331 0.0812159143496039 -0.0569933486255448 0.0904345285212879 -0.0476399395862575 0.099507918981533 -0.0374878654771895 0.106334153063272 -0.0253737156918262 0.107276994153808 -0.0124161515844578 0.105200917059864 0.000951602441064004 0.104968400568889 0.0145548465682294 0.105865320630144 0.0281910770475438 0.109285953994996 0.0420532984390155 0.109835823389926 0.0556840430140186 0.104902055349514 0.0691368433061817 0.0988578111449124 0.0803200265678554 0.0890455239982262 0.0916403579513054 0.0789590539874506 0.102902963739775 0.0686778198623002 0.113369637947722 0.0577022934436399 0.123927125623473 0.0471603575518388 0.133957136078306 0.0367505262383072 0.142396881757085 0.0259452383520526 0.147438046513764 0.0134373084708731 0.150555210702303 3.88658743013161e-05 0.152628673697176 -0.013501556811106 0.152603640802427 -0.0264881740903409 0.148010438117962 -0.0375499450721033 0.141528788087464 -0.0467882353655166 0.132521710487242 -0.0531830588241696 0.124861891175998 -0.0611036628845926 0.118891937532071 -0.0703307062979678 0.109485207320076 -0.0750483103404608 0.0978831231793035 -0.0759510142858017 0.0861020525094312 -0.0768438398031778 0.0747736916740917 -0.0740656386388716 0.0635060122655763 -0.0715914849780283 0.0521558405526314 -0.0735395216078142 0.0414199736967036 -0.0809645951939886 0.0295631351799276 -0.0895848335732691 0.0161213510953421 -0.0952088512981655 0.00250694626778217 -0.0969228861459583 -0.00993090774273025 -0.0932731969402968 -0.0206423524120825 -0.086024724630236 -0.0325362675308583 -0.0831149010074655 -0.0448257287372976 -0.0840035594218247 -0.0568256317904919 -0.0884635960422187 -0.0692310732704705 -0.0918579462600032 -0.0819749456246275 -0.0909863643022883 -0.0940740921865511 -0.0875820040247939 -0.104713176342252 -0.0813002444382184 -0.11444404487191 -0.0737973500966423 -0.12351150539311 -0.0656161309182406 -0.131765112018989 -0.0565175773490729 -0.139858379992048 -0.0469848543146689 -0.146202659580387 -0.0356350549661846 -0.15225894496608 -0.0234043169163276 -0.156717851960552 -0.0103723391602039
-0.159292476738854 0.00743308455757402 -0.155361614388512 0.0207004859536427 -0.147875650515617 0.0314674193725633 -0.137813091924365 0.0395184844050506 -0.126669062535607 0.0457651016990554 -0.114749468074436 0.0502513627397159 -0.102861804753714 0.0546518017879595 -0.0911013729665423 0.0588304148582206 -0.0804694406857792 0.0646109724284233 -0.0712191096930422 0.0714154181763581 -0.0654545971954004 0.0814524191946773 -0.0597726579764588 0.0914423448870802 -0.0494710072964996 0.0973760724870235 -0.0366403606402126 0.101935465334031 -0.0221661604774776 0.103725863245764 -0.00723947535637378 0.102519534936773 0.00750409665951622 0.100841344777416 0.022075975748242 0.100649936840217 0.0366976698897813 0.10270032792217 0.0514188090899811 0.102234030719404 0.0655284253914545 0.0998446561264118 0.0774842591284205 0.0936251571611902 0.0871701540052878 0.084210322275596 0.0963670093671062 0.0743758413170662 0.103695902487638 0.0631932929281956 0.111579381585109 0.0525852374018513 0.119817346982878 0.0427620678021661 0.12957452179026 0.0349244583321766 0.138086198177931 0.0264277265376011 0.144729346393468 0.0167198691408943 0.150293197396783 0.00640102805718688 0.153901980151056 -0.00470025480307665 0.154672088520453 -0.0164277516327945 0.152741490753074 -0.0277845769616902 0.149727935851002 -0.0386130632182192 0.146199268514239 -0.0490909839235828 0.140083776949274 -0.0587748231138635 0.131263978237641 -0.067883900960633 0.119865003939931 -0.0755164243312709 0.105798410532646 -0.0788048499934015 0.0915394037313518 -0.0812937961448326 0.0775804078404846 -0.0792425895890559 0.0639438368682594 -0.0772099396000702 0.0511510528906329 -0.0769977706099436 0.0404827502120038 -0.0792864406391696 0.0316137257979493 -0.0855260470365676 0.0211324781665159 -0.0886112087039609 0.00961843274885321 -0.0882586650542097 -0.00179024407103004 -0.085193472028351 -0.0130677809427454 -0.08249512853675 -0.0245267226654323 -0.0825161993065353 -0.0361746952402919 -0.0857244934917229 -0.0483365192182703 -0.0891386069672738 -0.0610692322876298 -0.0914140160369974 -0.0744198795682867 -0.089374005173428 -0.0876760227001303 -0.0853395816748826 -0.0999808062235303 -0.0794141356104466 -0.111024909410603 -0.0716003843154892 -0.121572522349353 -0.0632495963684235 -0.130267771926031 -0.0528913130345 -0.138593259458333 -0.0419133925577774 -0.148543516392135 -0.0322531181817861 -0.155529961396095 -0.0204850250686909 -0.158984284897854 -0.00685349431504043
-0.158198962167533 0.00800732560514864 -0.153680687704002 0.0201431694642268 -0.145912823820866 0.0299522173576505 -0.136424073550636 0.0375138878864765 -0.125331882305526 0.0420320420629136 -0.114416557649712 0.0464783895091075 -0.105218485389128 0.0536405945890094 -0.0964545186552678 0.0613823688437299 -0.0864753103437301 0.0672856199434359 -0.0767602396125864 0.0733181528533616 -0.0689436738257481 0.0816508246115971 -0.0622447188321616 0.0910277804027971 -0.0537604840067809 0.0984621710284385 -0.0427529578213056 0.10255069410717 -0.0300611789229686 0.103451271631741 -0.0170777023442932 0.103525257178173 -0.00442538366937863 0.101746521467385 0.00822731675916812 0.103761748083139 0.0212666479716832 0.107372836033726 0.0348397339798356 0.107989976282352 0.0483535962797085 0.104749484197296 0.0609325133411836 0.0989662193148814 0.0714923643150831 0.0895755687341061 0.0831872766590668 0.0811764423411466 0.0943142352417819 0.0718333137261299 0.10436549952328 0.0612563250292418 0.115651081381815 0.0521225113675385 0.125370076359269 0.0415508233240047 0.134395896872579 0.0306847340147692 0.142445053075277 0.0194344166010781 0.148756997100301 0.0072989495907997 0.153201775530908 -0.00541915946884809 0.154592627409914 -0.0184107707599387 0.152081248468885 -0.0304236292381259 0.146553577185004 -0.0411796271347204 0.140581220588717 -0.051403917807665 0.136066240114143 -0.0624084180569194 0.128279399643074 -0.0714844310444377 0.115839535964218 -0.0770004104323214 0.10156717303299 -0.0811989516297267 0.0868262400934265 -0.0830894189526382 0.0724034813188063 -0.0823106789501766 0.0586670712808832 -0.0801618261972105 0.0459501812715742 -0.0791895118901622 0.0352262106007463 -0.0822388447966409 0.025051754845216 -0.0872467183691981 0.0131318078620452 -0.0893979527737013 -4.29450260897735e-05 -0.0887309934975707 -0.0132700843085308 -0.0874661714209387 -0.026133486137951 -0.0864556053910405 -0.038739365118435 -0.0856215442793248 -0.0510913538295414 -0.0859047274150226 -0.0630792478009609 -0.0878982705629049 -0.0751734953064985 -0.0891772611645321 -0.0872061082167974 -0.0874421907144041 -0.0981479403346129 -0.0821297810952866 -0.107571018742467 -0.0739156450307001 -0.116329825750392 -0.0648691625518175 -0.124135069775608 -0.0550575515485645 -0.132520375015751 -0.0457959279067436 -0.141669014933133 -0.0372126917295965 -0.149920230723306 -0.0277853038519876 -0.15621351936965 -0.0170770472166012 -0.159071008701821 -0.00488910217264338
-0.161395481474573 0.00420492539623078 -0.156472474899481 0.017125308450419 -0.148332488582835 0.0279344317539148 -0.138189190663805 0.0363757975822517 -0.126843824822506 0.0425000283048193 -0.114920025769297 0.0470570551931876 -0.103051559335523 0.0513798579083377 -0.0917478041753332 0.0565698077183568 -0.0814034950563342 0.0633285822584138 -0.0714714878031344 0.070966720273638 -0.0620652055407535 0.0794279734657213 -0.0547489764233772 0.0896397060531855 -0.0475789488037065 0.0991788788437276 -0.0374691050117613 0.104466497765634 -0.026804001279303 0.107352121120816 -0.0160771670712475 0.104991443370475 -0.00542462054907645 0.103260544863561 0.00497908808458553 0.106762037613193 0.0152742601882981 0.113389656556272 0.0269773161808443 0.115812847623819 0.039314894319178 0.112849378054874 0.0513969328321513 0.105659547896159 0.0636404625059861 0.0969311088599907 0.0762183191787574 0.087884404464893 0.0890660632295783 0.0786589517166616 0.102074267922798 0.0694577000103125 0.114090399949656 0.0589655246928269 0.1253243297839 0.0477759598252104 0.134677365222041 0.0351724877987864 0.143735580841021 0.0225845740301565 0.150838667809279 0.00905338511888804 0.155201029727609 -0.005338255135779 0.155761999036113 -0.0200635470677105 0.152284788315812 -0.0334112080438036 0.144016519680521 -0.0446578718049618 0.136207718979747 -0.0562604162130307 0.128331347337306 -0.0681485200976158 0.119157781633135 -0.0791035729921273 0.105002815831548 -0.0847053860323651 0.0898749749316399 -0.0897379948715184 0.0745538222381862 -0.0902458206877684 0.0599053203866985 -0.0872758254084379 0.0463579649956282 -0.0831223270060086 0.0344488066523274 -0.0805408978228872 0.0243473541817923 -0.0855446336953051 0.0139055145564918 -0.0922384677410442 0.00310973436966281 -0.0970330366579469 -0.00828584692115331 -0.0964606958903897 -0.0194750901928983 -0.0927732973255989 -0.0306301237518348 -0.0899191021906924 -0.0420252430165266 -0.089613520054284 -0.0531670058526024 -0.0884006824064569 -0.0638230868928254 -0.0878657249718432 -0.0742373925225127 -0.0898768604913562 -0.0846016327119752 -0.0878150765565755 -0.0943220773253982 -0.0824355767633331 -0.102707780719916 -0.0740447362779144 -0.112247847748853 -0.0665801755565002 -0.122708860069991 -0.0600185312848963 -0.133244648319732 -0.0531660372151775 -0.142708030302423 -0.044626844360424 -0.151066934155681 -0.0346128416604304 -0.157227120324217 -0.022633620358651 -0.161441662388169 -0.00955129913091695
-0.159963502649866 0.00688203174085593 -0.155712452101881 0.0191349119381213 -0.148430363671442 0.0290058283386391 -0.137456052431427 0.035075391265338 -0.125977813462459 0.0411753743638234 -0.11438657745506 0.0471511797270493 -0.102272050923867 0.0520038951263114 -0.0905980616151999 0.0577993151804262 -0.0793026294972557 0.0640980795955189 -0.0692981375384342 0.072296656432555 -0.0604497525681573 0.0822658896118736 -0.0518138829673466 0.0925811578591864 -0.0412298657450412 0.100878959894172 -0.0295776716623312 0.107562398309896 -0.0169629093674745 0.110667873946009 -0.00431969821072458 0.110579929001316 0.00797858315321922 0.110108923913239 0.0200838227088219 0.109095531470432 0.0323954308368884 0.109408476380314 0.0448734793259847 0.107582216504654 0.0571649168997914 0.103009291648727 0.0683343509410856 0.0954284841760957 0.0786076984460797 0.0861565465768007 0.0889277133660539 0.076833865048781 0.0992427507730418 0.0675240941218169 0.109455173092295 0.0583027133002381 0.119488748754469 0.049228920445269 0.129105732090983 0.0402327411517159 0.137322552530289 0.0305625096835729 0.144093416965685 0.0201550636200509 0.150712657771386 0.00998894920091959 0.15476079103639 -0.000914564216220095 0.15396101760961 -0.0129493556514454 0.150567654793623 -0.0250660469823738 0.144609186118252 -0.0365025600180311 0.138702393429951 -0.0480437169921974 0.132575449656603 -0.0599114098841984 0.1246210294996 -0.0708546213830184 0.113227546498704 -0.0785345769107534 0.100370755147983 -0.0833647440026798 0.0870189098440739 -0.0837394738164501 0.0739417209561687 -0.0803149950312234 0.0610561870673085 -0.0776938262793394 0.0483422489542485 -0.0795337789037849 0.0366544755982944 -0.0816190043597358 0.0268766818347832 -0.0883618753028463 0.0158081172663226 -0.0923515108730246 0.00418588805573094 -0.092755575953613 -0.00695493914277578 -0.0894446340467247 -0.0178780630649087 -0.0861525166639829 -0.0292787895297544 -0.0861576003264148 -0.0411074190559586 -0.0880522997117387 -0.0531856704043474 -0.0905655571315311 -0.0658358566836132 -0.0913875273021411 -0.0785046284905568 -0.0910127701461291 -0.0899410983134505 -0.0859331342510864 -0.10060457920096 -0.0785087778736923 -0.111039350961792 -0.0705499166231291 -0.12078922739832 -0.0616408092273364 -0.130318474883478 -0.0522454188406492 -0.139529000187641 -0.0422579000683025 -0.147990556383527 -0.0313504310461627 -0.155216964361544 -0.0195589923645292 -0.15939213711184 -0.00652919786595268
-0.162070041272699 0.00304902502264209 -0.157137931445719 0.0148223318768846 -0.149562698629868 0.025261240307659 -0.139614200152557 0.033313971355508 -0.128402475452207 0.0394845213939567 -0.116719888479766 0.0446824854178542 -0.105080665942881 0.049879094143298 -0.0935188931669745 0.0550474030685784 -0.0830081906246865 0.0620270343995424 -0.0729655113962402 0.069865099417065 -0.0628186939084201 0.0777766536557564 -0.0533925439928783 0.0866495278724081 -0.0437021270831148 0.0952608979883921 -0.0323247946938225 0.101414250696295 -0.0197621119853489 0.104378144812923 -0.00716954809317068 0.10525503317101 0.0051556609463856 0.106165007203325 0.017698687916633 0.107089182734779 0.0306084397835486 0.108057935309942 0.0437318698029546 0.107170612655334 0.0565229934267195 0.102386839490552 0.0685133146157748 0.0947256271381087 0.0799088600066266 0.0856582210301268 0.091432593346339 0.0766194623087931 0.102584792650431 0.0671938775652199 0.11223555904264 0.056430997540799 0.121614099181455 0.045809688238478 0.131581064113895 0.0364268968758508 0.140339335257304 0.0269660192462288 0.146623434840673 0.0166651533293608 0.148700674061435 0.0044556442977798 0.153004112973998 -0.00729261951526039 0.15547590772887 -0.0188233694805132 0.152521953566865 -0.0294016671203256 0.146408617068334 -0.03906730281898 0.139958497956372 -0.0485729900307634 0.13343571457846 -0.0585028556160547 0.12526102512915 -0.0679506087497002 0.114793188098165 -0.0754171717966425 0.102419855037789 -0.0792947082082274 0.0896029472662737 -0.0804732955071965 0.0770528945479153 -0.0790296529817674 0.0648568906274516 -0.0769180456779066 0.0527282247948228 -0.0784349370407803 0.0412424784744074 -0.082207217142075 0.0299472393673321 -0.087730428116033 0.0175157597671759 -0.0912747883322026 0.00434825403134802 -0.091263488393808 -0.00850278545578432 -0.0885273730769922 -0.0208084031172526 -0.0848565527514968 -0.0330952869329748 -0.0829853223296019 -0.0451982725722982 -0.0832054866426516 -0.0568794976040758 -0.0860182417528928 -0.068652154718475 -0.0881912200611027 -0.0805260426103279 -0.086303544556059 -0.0917540341932402 -0.080904914862617 -0.102168014174716 -0.0734925633765007 -0.11168788428982 -0.064941567478471 -0.121158940972263 -0.0565198326687377 -0.132022643570675 -0.0499508626234348 -0.141958353686225 -0.0420812599365361 -0.150718622336349 -0.0328854112497597 -0.15731818363506 -0.0220117877578638 -0.161039461050553 -0.00964228366907428
-0.160895437814745 0.00484666262774859 -0.154933780862335 0.0169976662659374 -0.146509164878333 0.0276564807010186 -0.136691143485442 0.0363281368748642 -0.125708938338178 0.0423685051043821 -0.113836829007201 0.0459840113598105 -0.102281619252689 0.0501688242308826 -0.0910212700414632 0.0544513939613145 -0.0809280181937025 0.0605162860346638 -0.0720846979983636 0.0682811518101859 -0.0654868294749242 0.0786992487677726 -0.0586530930526965 0.0892965247657156 -0.0505040147804009 0.0985848259225575 -0.0413602631421155 0.105929261142739 -0.0315129635461662 0.109817480395576 -0.0211275003159367 0.108808557648759 -0.0106482373341724 0.108843268853653 -0.000195087999005545 0.112292146842742 0.0106947080475822 0.114979311170769 0.022272763892535 0.11070750075963 0.036018995949068 0.106140508607093 0.0504139865071304 0.101588082927901 0.0634792307314677 0.093828713482388 0.0761413273375096 0.0847204783959307 0.0890889352649145 0.0754479354775227 0.101286030798764 0.0650186767026945 0.113219201805021 0.0542852045651659 0.124191489285395 0.0428931502456137 0.133988485340405 0.0311357205869634 0.144651201095603 0.0211135441394957 0.153481866321669 0.0102792891542075 0.159205244935992 -0.00166815264180301 0.159533437254942 -0.0148784290669139 0.15573313455841 -0.0277946725735396 0.148403495813215 -0.0396919274783309 0.140516739066501 -0.0512865793572063 0.132855842782897 -0.0634709496013661 0.122528960911749 -0.0743267543460388 0.107339179324044 -0.080894308476517 0.0909546912862657 -0.0865412261534955 0.074491963918781 -0.0883628469020638 0.0589070395929709 -0.086315711999331 0.0447524011710595 -0.0822001869711163 0.0326447906675517 -0.0793120892680639 0.0229578242305741 -0.0844913122378042 0.0139946242402227 -0.0929020158346911 0.00366396207336496 -0.0970015110646953 -0.00798492483868852 -0.0938447670728842 -0.0201088678892447 -0.0882702075627862 -0.0314097759291038 -0.0817091481584651 -0.0431819782041191 -0.0785471343926524 -0.0553742233994765 -0.0793048145795632 -0.0676453974586211 -0.0817551286063389 -0.0796318079588181 -0.0853233818661782 -0.0915340060412996 -0.0848808897714947 -0.102327799659974 -0.0807943359518823 -0.111358123072626 -0.0734131535869404 -0.119642673146849 -0.0650579727418706 -0.12800219023099 -0.0569066245019178 -0.137449695410577 -0.0499663683989294 -0.145654016673637 -0.0414161920846141 -0.15330002764108 -0.0320549073623171 -0.158495576700522 -0.0207647734505864 -0.161483809740272 -0.00820990450516317
-0.160891490555788 0.00178180626943511 -0.156144404005088 0.0145685877773177 -0.147924687856451 0.0250634584693343 -0.138004836447553 0.0333977437836858 -0.126362590529389 0.038538764262659 -0.113986323158134 0.0419233114196266 -0.101940397361655 0.0460686742175978 -0.0902107428803335 0.0503367241221644 -0.0798481296770076 0.0562619303424497 -0.0725346933523736 0.0665696110277285 -0.0639645465914911 0.0771384295807641 -0.0571708859139142 0.08906533018837 -0.049712663297797 0.0997626255892068 -0.038370769426118 0.105812385580331 -0.0251051256715419 0.10866254939077 -0.0115736492273706 0.109525343436941 0.0017818600602189 0.108990158739383 0.0151791127741395 0.108533538430306 0.0288916110521359 0.108056907745598 0.0428375913591603 0.106847872503315 0.0562721889123073 0.102719578469735 0.0682908903379267 0.0958060610014405 0.0789235649144528 0.0878187640437941 0.0862145616349978 0.0766812273355523 0.097573035677462 0.069002326524117 0.108480446584019 0.0598833345491753 0.119445306744728 0.0505643585266188 0.129620120147361 0.0406036269080708 0.138270311441525 0.0297453085662245 0.146108442249323 0.0188744695459209 0.150389002427684 0.00615055716953312 0.152210145968354 -0.00773500952978681 0.153751077597057 -0.0214196865695477 0.150560129283833 -0.0337022880469795 0.146148786840142 -0.0448681938171837 0.139618522731768 -0.0548297755102459 0.134749885249889 -0.0660568491697992 0.127366407081531 -0.075380943832037 0.115661569980933 -0.0803050663717509 0.101831237494387 -0.0822627895753236 0.0872987158744387 -0.0806175570435731 0.0728956977517336 -0.0762882589584546 0.0589516577144245 -0.0721739288695558 0.0454446790553265 -0.0730998866620145 0.0336624362742956 -0.0785716073432963 0.0237100223383573 -0.087991211828632 0.0127548176348451 -0.0940342429148177 3.91197404988278e-05 -0.0923221708313103 -0.0132119991788683 -0.0880299028721396 -0.0259083860671052 -0.0830311262005011 -0.0382669655724668 -0.0799557415382553 -0.0497879086231948 -0.0792010459315561 -0.0603225292023316 -0.0837917718099959 -0.0713444805530705 -0.0875635310143382 -0.0826485980250694 -0.0873543512367874 -0.0932458864277256 -0.0823738259115698 -0.10335419534067 -0.075326070139098 -0.112761169228371 -0.0671774881622521 -0.122744123329467 -0.0597014656502873 -0.132945497141398 -0.0523326012629784 -0.143108458303879 -0.0448974182039522 -0.151473023882569 -0.0353957056017073 -0.158088750161457 -0.0243589879573709 -0.161475070726213 -0.0117130651497814
-0.162195386847121 0.00369545806613959 -0.157759058092425 0.0165198886191172 -0.149851462621042 0.0272622973264917 -0.139375514173368 0.0353994168877497 -0.127489689147585 0.0413960861242298 -0.115549385811681 0.0470479879707236 -0.104647390758247 0.0542243631903525 -0.0928894958700627 0.0594706230690432 -0.0814348588836359 0.0647454817780023 -0.0713943429325912 0.0717550623043001 -0.0629547833278197 0.0809640905733844 -0.054300551255976 0.0901816185194668 -0.0454193187685411 0.0988946905163978 -0.0344476203001514 0.104324988727848 -0.0220841073729998 0.106037663539176 -0.00940700241718704 0.104479275923178 0.00314139074584501 0.102538262577777 0.0158514157761049 0.103978303182169 0.0290347703358582 0.106578711175178 0.0426313774028305 0.106540418296219 0.0560260467101263 0.102798772224378 0.0683057625095093 0.0957919616965072 0.0793592364750935 0.0864929469568175 0.0906087807180325 0.0772355141426281 0.101880395125154 0.0679564309082061 0.112935855245385 0.058692619269565 0.123001099837214 0.0488716404061148 0.130936706723753 0.0376746061694396 0.140940088816574 0.029090051065336 0.148540740292827 0.0192676356264167 0.152075900979914 0.00702779386082238 0.154346536540389 -0.00610368151050915 0.156077727107516 -0.0190038606353254 0.152990116926858 -0.0305547540632953 0.146033588112085 -0.0406749028455526 0.139542683053912 -0.0511331171079522 0.133483372911771 -0.0622548857635837 0.124644703055905 -0.0719152159153959 0.112483386695112 -0.078719940810174 0.0983821292548433 -0.0821274730012461 0.0839707673580275 -0.0828054468102867 0.0701272852687872 -0.080375509335819 0.0571068455653422 -0.0767515216882136 0.0445688533542536 -0.0767023622607392 0.0334620785335747 -0.080145509801995 0.0233854073071923 -0.0863288864643148 0.0132932225774012 -0.0910723644502261 0.0022411615162612 -0.0898280270787294 -0.00914884746317875 -0.08703202056737 -0.0205760935964304 -0.0851654422290808 -0.0320346076023629 -0.0847102065499394 -0.0434372015525582 -0.0860447029911165 -0.0545078961321994 -0.0891849374817385 -0.0652873453582337 -0.0926642989846581 -0.0762306551295551 -0.0914340244967892 -0.0866762231642209 -0.0854931283197271 -0.0971030376906732 -0.0776510364993245 -0.107664778003346 -0.0694608526999155 -0.118323331242948 -0.0611857037043684 -0.129081601993158 -0.0528239318709224 -0.140055761187835 -0.0446687288380553 -0.149414228655272 -0.0346599704386511 -0.156976483016302 -0.0231427183098502 -0.161370167613748 -0.0100350100002887
